unix_time,dt,open,high,low,close,size
1552876680,2019-03-18 11:38:00,442491,442524,442325,442428,92.42397823
1552876740,2019-03-18 11:39:00,442423,442430,442222,442336,96.35726425
1552876800,2019-03-18 11:40:00,442335,442421,442254,442301,76.14291804
1552876860,2019-03-18 11:41:00,442301,442451,442299,442421,95.20216141
1552876920,2019-03-18 11:42:00,442420,442452,442174,442174,87.70876399
1552876980,2019-03-18 11:43:00,442175,442253,442137,442137,96.53542319
1552877040,2019-03-18 11:44:00,442217,442408,442162,442301,90.26810907
1552877100,2019-03-18 11:45:00,442306,442323,442221,442270,63.09595787
1552877160,2019-03-18 11:46:00,442272,442479,442247,442417,108.79016777
1552877220,2019-03-18 11:47:00,442438,442756,442406,442624,136.34677249
1552877280,2019-03-18 11:48:00,442645,442790,442587,442646,125.26940984
1552877340,2019-03-18 11:49:00,442681,442797,442639,442700,106.06001453
1552877400,2019-03-18 11:50:00,442700,442702,442462,442572,95.64250271
1552877460,2019-03-18 11:51:00,442621,442890,442571,442829,149.97606295
1552877520,2019-03-18 11:52:00,442818,442881,442750,442881,96.64311575
1552877580,2019-03-18 11:53:00,442931,442980,442815,442901,108.12534446
1552877640,2019-03-18 11:54:00,442901,442969,442804,442819,94.16063713
1552877700,2019-03-18 11:55:00,442819,443070,442800,442953,116.31724573
1552877760,2019-03-18 11:56:00,442947,443351,442931,443102,177.66193174
1552877820,2019-03-18 11:57:00,443124,443288,443112,443162,139.03700065
1552877880,2019-03-18 11:58:00,443166,443297,442977,443000,139.74661557
1552877940,2019-03-18 11:59:00,442972,442991,442905,442905,116.2744206
1552878000,2019-03-18 12:00:00,442910,443053,442840,443043,109.43594409
1552878060,2019-03-18 12:01:00,443027,443085,442906,442971,94.27904158
1552878120,2019-03-18 12:02:00,442981,443004,442835,442843,94.77588676
1552878180,2019-03-18 12:03:00,442855,442959,442802,442924,81.98349782
1552878240,2019-03-18 12:04:00,442898,442918,442814,442866,72.28746393
1552878300,2019-03-18 12:05:00,442866,442941,442767,442847,90.42078607
1552878360,2019-03-18 12:06:00,442806,442850,442617,442632,130.00227208
1552878420,2019-03-18 12:07:00,442634,442697,442566,442597,130.76702409
1552878480,2019-03-18 12:08:00,442588,442680,442500,442604,108.1079217
1552878540,2019-03-18 12:09:00,442609,442646,442517,442553,63.94780032
1552878600,2019-03-18 12:10:00,442545,442568,442440,442512,77.11299435
1552878660,2019-03-18 12:11:00,442512,443062,442512,442745,197.369377
1552878720,2019-03-18 12:12:00,442745,442837,442689,442837,74.35522297
1552878780,2019-03-18 12:13:00,442837,442842,442757,442794,73.73790405
1552878840,2019-03-18 12:14:00,442797,442844,442770,442829,43.09167044
1552878900,2019-03-18 12:15:00,442829,442844,442760,442795,66.67036366
1552878960,2019-03-18 12:16:00,442795,442824,442652,442675,78.21604949
1552879020,2019-03-18 12:17:00,442687,442713,442636,442661,41.36917835
1552879080,2019-03-18 12:18:00,442661,442725,442651,442651,32.69117959
1552879140,2019-03-18 12:19:00,442659,442725,442629,442629,55.95550999
1552879200,2019-03-18 12:20:00,442630,442641,442577,442592,60.04460154
1552879260,2019-03-18 12:21:00,442589,442799,442573,442772,48.89938747
1552879320,2019-03-18 12:22:00,442779,442899,442737,442830,83.26718099
1552879380,2019-03-18 12:23:00,442837,442959,442819,442916,59.20965725
1552879440,2019-03-18 12:24:00,442934,442949,442510,442681,147.07136452
1552879500,2019-03-18 12:25:00,442681,442685,442541,442644,75.02344000000002
1552879560,2019-03-18 12:26:00,442646,442773,442613,442707,107.37809445
1552879620,2019-03-18 12:27:00,442729,442748,442672,442681,51.11965014
1552879680,2019-03-18 12:28:00,442686,442746,442600,442671,60.33137704
1552879740,2019-03-18 12:29:00,442697,442776,442610,442766,91.12507701
1552879800,2019-03-18 12:30:00,442768,442807,442694,442778,66.12579224
1552879860,2019-03-18 12:31:00,442778,442796,442690,442690,69.6331991
1552879920,2019-03-18 12:32:00,442690,442878,442689,442870,107.2448909
1552879980,2019-03-18 12:33:00,442825,442878,442691,442711,87.69965453
1552880040,2019-03-18 12:34:00,442711,442847,442676,442695,73.92728654
1552880100,2019-03-18 12:35:00,442641,442684,442500,442580,119.98221394
1552880160,2019-03-18 12:36:00,442576,442596,442458,442492,97.6472513
1552880220,2019-03-18 12:37:00,442495,442563,442493,442530,45.03942046
1552880280,2019-03-18 12:38:00,442530,442538,442500,442534,61.79653100000001
1552880340,2019-03-18 12:39:00,442532,442567,442504,442504,60.61925173
1552880400,2019-03-18 12:40:00,442513,442561,442504,442545,28.24092577
1552880460,2019-03-18 12:41:00,442538,442538,442333,442411,99.85538727
1552880520,2019-03-18 12:42:00,442457,442496,442400,442423,59.07557038
1552880580,2019-03-18 12:43:00,442415,442550,442399,442533,40.90635517
1552880640,2019-03-18 12:44:00,442532,442640,442510,442593,62.62178718
1552880700,2019-03-18 12:45:00,442600,442600,442566,442573,70.76578916
1552880760,2019-03-18 12:46:00,442573,442714,442425,442438,110.56452966
1552880820,2019-03-18 12:47:00,442459,442489,442352,442402,79.64427624
1552880880,2019-03-18 12:48:00,442411,442488,442359,442379,78.62614057
1552880940,2019-03-18 12:49:00,442379,442406,442030,442295,196.04125668
1552881000,2019-03-18 12:50:00,442274,442383,442273,442304,73.29773591
1552881060,2019-03-18 12:51:00,442312,442312,441739,441888,155.90492812
1552881120,2019-03-18 12:52:00,441822,442022,441800,441985,191.41190257
1552881180,2019-03-18 12:53:00,441988,442029,441932,441959,114.91674305
1552881240,2019-03-18 12:54:00,441961,442000,441900,441930,74.08682642
1552881300,2019-03-18 12:55:00,441930,441946,441817,441855,50.06430397
1552881360,2019-03-18 12:56:00,441855,441882,441750,441840,92.99499568
1552881420,2019-03-18 12:57:00,441837,441924,441836,441847,84.48427437
1552881480,2019-03-18 12:58:00,441847,441883,441813,441849,70.48061916
1552881540,2019-03-18 12:59:00,441850,441850,441150,441450,456.56317166
1552881600,2019-03-18 13:00:00,441557,441597,441397,441597,205.1141102
1552881660,2019-03-18 13:01:00,441566,441599,441302,441302,240.07409589
1552881720,2019-03-18 13:02:00,441368,441460,441101,441399,181.0527304
1552881780,2019-03-18 13:03:00,441399,441499,441222,441457,138.88303446
1552881840,2019-03-18 13:04:00,441492,441710,441492,441710,220.64743021
1552881900,2019-03-18 13:05:00,441694,441750,441517,441577,138.81783564
1552881960,2019-03-18 13:06:00,441574,441830,441574,441660,109.2456125
1552882020,2019-03-18 13:07:00,441660,441900,441200,441637,168.89443477
1552882080,2019-03-18 13:08:00,441653,441779,441536,441750,127.2434472
1552882140,2019-03-18 13:09:00,441750,441809,441684,441792,70.72066331
1552882200,2019-03-18 13:10:00,441792,441802,441483,441546,156.6906531
1552882260,2019-03-18 13:11:00,441545,441678,441544,441652,76.07842679999997
1552882320,2019-03-18 13:12:00,441650,441666,441578,441629,51.77563285
1552882380,2019-03-18 13:13:00,441611,441715,441582,441700,87.54334589
1552882440,2019-03-18 13:14:00,441704,441796,441606,441667,71.10489389
1552882500,2019-03-18 13:15:00,441667,441920,441650,441691,95.05041307
1552882560,2019-03-18 13:16:00,441687,441850,441654,441679,120.19194242
1552882620,2019-03-18 13:17:00,441677,441757,441572,441572,68.55124045
1552882680,2019-03-18 13:18:00,441557,441660,441500,441536,114.5663486
1552882740,2019-03-18 13:19:00,441533,441534,441407,441474,80.22557902
1552882800,2019-03-18 13:20:00,441474,441512,441392,441400,40.08841025
1552882860,2019-03-18 13:21:00,441400,441458,441346,441377,61.71437272
1552882920,2019-03-18 13:22:00,441383,441456,441343,441417,53.35041096
1552882980,2019-03-18 13:23:00,441415,441497,441317,441405,61.72022408
1552883040,2019-03-18 13:24:00,441406,441456,441314,441443,94.46009766
1552883100,2019-03-18 13:25:00,441449,441746,441407,441631,92.40866573
1552883160,2019-03-18 13:26:00,441578,441768,441548,441743,113.98847893
1552883220,2019-03-18 13:27:00,441743,441850,441572,441654,149.09952621
1552883280,2019-03-18 13:28:00,441649,441715,441578,441705,44.48928603
1552883340,2019-03-18 13:29:00,441705,441745,441646,441706,44.64637195
1552883400,2019-03-18 13:30:00,441707,441843,441699,441800,69.64629747
1552883460,2019-03-18 13:31:00,441800,441800,441633,441672,64.51425095
1552883520,2019-03-18 13:32:00,441672,441755,441621,441648,86.69869207
1552883580,2019-03-18 13:33:00,441641,441702,441510,441543,79.5021775
1552883640,2019-03-18 13:34:00,441546,441596,441500,441562,74.87380524
1552883700,2019-03-18 13:35:00,441560,441609,441550,441593,65.18484965
1552883760,2019-03-18 13:36:00,441590,441599,441509,441521,24.55158194
1552883820,2019-03-18 13:37:00,441496,441559,441474,441514,53.74597319
1552883880,2019-03-18 13:38:00,441514,441540,441472,441476,54.12245113
1552883940,2019-03-18 13:39:00,441480,441558,441477,441537,85.15415782
1552884000,2019-03-18 13:40:00,441526,441601,441496,441571,87.71855666
1552884060,2019-03-18 13:41:00,441571,441606,441534,441592,59.86663227
1552884120,2019-03-18 13:42:00,441577,441600,441571,441577,32.36475626
1552884180,2019-03-18 13:43:00,441577,441600,441546,441583,58.29370524
1552884240,2019-03-18 13:44:00,441583,441588,441446,441498,63.52204258
1552884300,2019-03-18 13:45:00,441499,441517,441421,441453,85.68698814
1552884360,2019-03-18 13:46:00,441453,441453,441312,441339,97.1497595
1552884420,2019-03-18 13:47:00,441339,441362,441300,441300,56.2082838
1552884480,2019-03-18 13:48:00,441301,441416,441300,441376,86.26368946
1552884540,2019-03-18 13:49:00,441373,441397,441207,441216,87.55297454
1552884600,2019-03-18 13:50:00,441237,441302,441150,441200,130.79371999
1552884660,2019-03-18 13:51:00,441200,441296,441100,441233,93.51601164
1552884720,2019-03-18 13:52:00,441247,441541,441247,441541,230.77932749
1552884780,2019-03-18 13:53:00,441541,441607,441437,441472,112.65962399
1552884840,2019-03-18 13:54:00,441472,441493,441350,441387,84.25004991
1552884900,2019-03-18 13:55:00,441387,441388,440730,440824,257.23518749
1552884960,2019-03-18 13:56:00,440912,441034,440700,440835,310.94842004
1552885020,2019-03-18 13:57:00,440906,440906,440180,440796,377.54407766
1552885080,2019-03-18 13:58:00,440796,440796,440439,440713,178.6080125
1552885140,2019-03-18 13:59:00,440698,440998,440631,440920,180.4578581
1552885200,2019-03-18 14:00:00,440856,440982,440805,440869,164.62459013
1552885260,2019-03-18 14:01:00,440866,440866,440739,440759,74.86362327
1552885320,2019-03-18 14:02:00,440741,440774,440510,440535,150.86189209999995
1552885380,2019-03-18 14:03:00,440535,440651,440433,440630,184.05528694
1552885440,2019-03-18 14:04:00,440630,440723,440557,440713,141.13551135
1552885500,2019-03-18 14:05:00,440713,440757,440646,440757,76.52622342
1552885560,2019-03-18 14:06:00,440796,440830,440743,440778,79.81924679
1552885620,2019-03-18 14:07:00,440778,441038,440778,440892,160.61775874
1552885680,2019-03-18 14:08:00,440889,441088,440874,440995,160.4325576
1552885740,2019-03-18 14:09:00,440999,441069,440895,440895,94.97149675
1552885800,2019-03-18 14:10:00,440878,440997,440834,440997,91.87543517
1552885860,2019-03-18 14:11:00,440997,441048,440953,440986,62.00170737
1552885920,2019-03-18 14:12:00,440987,441048,440906,440962,80.1715982
1552885980,2019-03-18 14:13:00,440962,441095,440908,441066,121.06630547
1552886040,2019-03-18 14:14:00,441053,441079,440922,440976,168.78404387
1552886100,2019-03-18 14:15:00,440977,441120,440957,440984,75.37305644
1552886160,2019-03-18 14:16:00,441000,441051,440958,441010,51.01639862
1552886220,2019-03-18 14:17:00,441010,441090,440978,441046,94.61989188
1552886280,2019-03-18 14:18:00,441046,441126,440933,440972,79.05697369
1552886340,2019-03-18 14:19:00,440966,441081,440888,441043,79.14147448
1552886400,2019-03-18 14:20:00,440964,440995,440884,440890,57.18424856
1552886460,2019-03-18 14:21:00,440884,440902,440857,440885,63.44339787
1552886520,2019-03-18 14:22:00,440899,440950,440897,440950,47.28923406
1552886580,2019-03-18 14:23:00,440951,440979,440870,440912,57.36806784
1552886640,2019-03-18 14:24:00,440912,440951,440857,440860,42.92286553
1552886700,2019-03-18 14:25:00,440870,440870,440691,440791,142.28173373
1552886760,2019-03-18 14:26:00,440795,440818,440747,440808,76.41456311
1552886820,2019-03-18 14:27:00,440808,440845,440646,440709,109.73627495
1552886880,2019-03-18 14:28:00,440709,440723,440633,440723,58.99522653
1552886940,2019-03-18 14:29:00,440725,440979,440703,440718,111.26010021
1552887000,2019-03-18 14:30:00,440718,440896,440716,440785,59.27105805
1552887060,2019-03-18 14:31:00,440785,440990,440703,440928,88.97615161
1552887120,2019-03-18 14:32:00,440928,441140,440820,440820,131.94718312
1552887180,2019-03-18 14:33:00,440857,440875,439488,440004,450.62045357
1552887240,2019-03-18 14:34:00,439928,440200,439305,439938,447.05296332
1552887300,2019-03-18 14:35:00,440088,440197,439700,439954,254.50780248
1552887360,2019-03-18 14:36:00,439984,440137,439395,439473,286.36955062
1552887420,2019-03-18 14:37:00,439290,439480,439200,439480,315.79294103
1552887480,2019-03-18 14:38:00,439588,439848,439390,439433,289.25016566
1552887540,2019-03-18 14:39:00,439400,439451,439117,439228,287.26464431
1552887600,2019-03-18 14:40:00,439228,439389,438909,439086,242.65601915
1552887660,2019-03-18 14:41:00,439086,439535,439080,439503,316.06065576
1552887720,2019-03-18 14:42:00,439503,439674,439430,439439,206.59023141
1552887780,2019-03-18 14:43:00,439450,439723,439430,439486,174.39765193
1552887840,2019-03-18 14:44:00,439489,439599,439248,439374,147.88012229
1552887900,2019-03-18 14:45:00,439374,439419,439103,439172,123.64067116
1552887960,2019-03-18 14:46:00,439176,439193,438837,438950,206.89814492
1552888020,2019-03-18 14:47:00,438952,439188,438854,439165,165.72221295
1552888080,2019-03-18 14:48:00,439158,439204,438850,439086,161.56207352
1552888140,2019-03-18 14:49:00,439086,439288,438150,438451,487.38564939
1552888200,2019-03-18 14:50:00,438503,439198,438415,438973,397.34163822
1552888260,2019-03-18 14:51:00,438944,439263,438944,439030,252.82053006
1552888320,2019-03-18 14:52:00,439030,439204,438757,438911,158.91235867
1552888380,2019-03-18 14:53:00,438936,439224,438878,439101,162.87583482
1552888440,2019-03-18 14:54:00,439101,439344,438522,438665,251.58435013
1552888500,2019-03-18 14:55:00,438665,438883,438205,438743,448.06724967
1552888560,2019-03-18 14:56:00,438743,438900,438392,438661,279.81563321
1552888620,2019-03-18 14:57:00,438573,438687,437550,438200,618.54104284
1552888680,2019-03-18 14:58:00,438364,438595,438049,438263,403.12598414
1552888740,2019-03-18 14:59:00,438305,438415,438000,438060,302.9288319
1552888800,2019-03-18 15:00:00,438072,438087,436313,437059,813.08716692
1552888860,2019-03-18 15:01:00,437059,437456,436300,436471,714.5748381
1552888920,2019-03-18 15:02:00,436471,437205,436346,437193,567.80047866
1552888980,2019-03-18 15:03:00,437302,437450,436900,437309,440.62577361
1552889040,2019-03-18 15:04:00,437309,437643,437298,437456,510.63744558
1552889100,2019-03-18 15:05:00,437457,437600,437298,437448,477.27972530000005
1552889160,2019-03-18 15:06:00,437446,437539,437014,437160,331.53776698
1552889220,2019-03-18 15:07:00,437175,437580,437050,437552,355.73987117
1552889280,2019-03-18 15:08:00,437552,437580,437273,437386,273.99072343
1552889340,2019-03-18 15:09:00,437365,437395,437011,437082,326.09830264
1552889400,2019-03-18 15:10:00,437081,437188,436590,436826,315.27827211
1552889460,2019-03-18 15:11:00,436980,437169,436859,436975,292.49596088
1552889520,2019-03-18 15:12:00,436987,437193,436700,436936,262.19168659
1552889580,2019-03-18 15:13:00,437009,437320,436714,437235,276.69694612
1552889640,2019-03-18 15:14:00,437292,437448,437079,437400,279.5983854
1552889700,2019-03-18 15:15:00,437400,437429,437034,437069,183.76823866
1552889760,2019-03-18 15:16:00,437050,437220,436700,437070,304.38125443
1552889820,2019-03-18 15:17:00,437094,437440,436908,437325,272.65566833
1552889880,2019-03-18 15:18:00,437328,437440,437076,437344,222.47702939
1552889940,2019-03-18 15:19:00,437346,437420,437066,437268,149.13543946
1552890000,2019-03-18 15:20:00,437283,437659,437151,437632,257.52793936
1552890060,2019-03-18 15:21:00,437608,437995,437466,437905,417.93380974
1552890120,2019-03-18 15:22:00,437905,437999,437700,437878,306.26182911
1552890180,2019-03-18 15:23:00,437888,438000,437812,437896,159.57018998
1552890240,2019-03-18 15:24:00,437911,438019,437802,437960,208.78144186
1552890300,2019-03-18 15:25:00,437960,437965,437600,437705,224.91695516
1552890360,2019-03-18 15:26:00,437666,437986,437657,437900,219.39299398
1552890420,2019-03-18 15:27:00,437900,437940,437726,437794,137.82316779
1552890480,2019-03-18 15:28:00,437793,437800,437608,437651,125.61803715
1552890540,2019-03-18 15:29:00,437650,437800,437650,437759,110.31744438
1552890600,2019-03-18 15:30:00,437759,437949,437741,437858,141.16956839
1552890660,2019-03-18 15:31:00,437868,438049,437856,437920,168.36091843
1552890720,2019-03-18 15:32:00,437920,437929,437749,437871,197.83423431
1552890780,2019-03-18 15:33:00,437871,437871,437754,437838,81.09024421
1552890840,2019-03-18 15:34:00,437805,437896,437767,437795,122.4129354
1552890900,2019-03-18 15:35:00,437780,437855,437772,437779,125.47872964
1552890960,2019-03-18 15:36:00,437673,437750,437496,437684,160.10542647
1552891020,2019-03-18 15:37:00,437697,437702,437500,437557,137.40080583
1552891080,2019-03-18 15:38:00,437561,437578,437500,437534,97.35329558
1552891140,2019-03-18 15:39:00,437525,437541,437359,437404,107.30091524
1552891200,2019-03-18 15:40:00,437401,437496,437381,437477,92.97375612
1552891260,2019-03-18 15:41:00,437373,437488,437351,437465,52.22380116
1552891320,2019-03-18 15:42:00,437465,437496,437377,437431,74.80306386
1552891380,2019-03-18 15:43:00,437455,437588,437431,437547,84.05695078
1552891440,2019-03-18 15:44:00,437547,437705,437528,437657,109.9345942
1552891500,2019-03-18 15:45:00,437658,437750,437420,437579,126.91543498
1552891560,2019-03-18 15:46:00,437579,437603,437467,437552,47.18163067
1552891620,2019-03-18 15:47:00,437550,437560,437351,437447,99.13544459
1552891680,2019-03-18 15:48:00,437450,437505,437396,437505,53.66570729
1552891740,2019-03-18 15:49:00,437505,437735,437494,437685,114.62031317
1552891800,2019-03-18 15:50:00,437683,437719,437621,437716,79.78005413
1552891860,2019-03-18 15:51:00,437748,437847,437691,437792,110.59879802
1552891920,2019-03-18 15:52:00,437768,437821,437678,437733,53.73431778
1552891980,2019-03-18 15:53:00,437737,437842,437428,437473,135.55772668
1552892040,2019-03-18 15:54:00,437515,437530,437200,437489,190.96317886
1552892100,2019-03-18 15:55:00,437524,437572,437478,437499,59.79084538
1552892160,2019-03-18 15:56:00,437494,437495,437301,437383,76.82774526
1552892220,2019-03-18 15:57:00,437383,437468,437154,437163,112.31159875
1552892280,2019-03-18 15:58:00,437165,437450,437119,437450,95.68891495
1552892340,2019-03-18 15:59:00,437431,437454,437329,437353,60.26756682
1552892400,2019-03-18 16:00:00,437352,437438,437307,437412,100.05890536
1552892460,2019-03-18 16:01:00,437426,437469,437259,437306,82.27534084
1552892520,2019-03-18 16:02:00,437297,437399,437222,437382,80.85714981
1552892580,2019-03-18 16:03:00,437381,437479,437300,437440,109.15961729
1552892640,2019-03-18 16:04:00,437463,437481,437377,437429,107.97258532
1552892700,2019-03-18 16:05:00,437429,437521,437375,437500,102.40527271
1552892760,2019-03-18 16:06:00,437508,437559,437457,437491,76.08825399
1552892820,2019-03-18 16:07:00,437453,437514,437400,437508,69.60842591
1552892880,2019-03-18 16:08:00,437430,437496,437252,437253,138.06845049999998
1552892940,2019-03-18 16:09:00,437269,437362,437252,437351,74.19243278
1552893000,2019-03-18 16:10:00,437348,437413,437326,437393,29.94504571
1552893060,2019-03-18 16:11:00,437387,437409,437300,437318,50.13796557
1552893120,2019-03-18 16:12:00,437318,437392,437300,437392,66.95950402
1552893180,2019-03-18 16:13:00,437392,437440,437250,437256,97.25684261
1552893240,2019-03-18 16:14:00,437256,437404,437080,437183,124.60241688
1552893300,2019-03-18 16:15:00,437191,437200,436849,436984,161.90597939
1552893360,2019-03-18 16:16:00,436984,437170,436820,436932,228.02416832
1552893420,2019-03-18 16:17:00,436941,437037,436871,436953,144.3302561
1552893480,2019-03-18 16:18:00,436953,437030,436901,437030,116.11136636
1552893540,2019-03-18 16:19:00,437023,437049,436900,436917,91.53073637
1552893600,2019-03-18 16:20:00,436917,437002,436877,436880,100.70889131
1552893660,2019-03-18 16:21:00,436880,437080,436873,437061,111.21696397
1552893720,2019-03-18 16:22:00,437027,437205,436972,437082,125.30620383
1552893780,2019-03-18 16:23:00,437095,437152,437044,437104,79.94104398
1552893840,2019-03-18 16:24:00,437106,437148,437032,437046,67.62525888
1552893900,2019-03-18 16:25:00,437040,437117,436900,436986,82.97349754
1552893960,2019-03-18 16:26:00,436974,436993,436784,436888,102.96322622
1552894020,2019-03-18 16:27:00,436880,436895,436787,436787,69.31203433
1552894080,2019-03-18 16:28:00,436805,436824,436388,436653,377.58195738
1552894140,2019-03-18 16:29:00,436653,436730,436433,436514,154.91108963
1552894200,2019-03-18 16:30:00,436528,436860,436510,436761,261.89713177
1552894260,2019-03-18 16:31:00,436761,437050,436740,436891,206.15596077
1552894320,2019-03-18 16:32:00,436891,436983,436850,436877,90.89325564
1552894380,2019-03-18 16:33:00,436877,436929,436630,436630,107.29094373
1552894440,2019-03-18 16:34:00,436800,436885,436699,436781,158.36429602
1552894500,2019-03-18 16:35:00,436780,436800,436236,436512,238.44641365
1552894560,2019-03-18 16:36:00,436512,436549,436140,436407,224.14905853
1552894620,2019-03-18 16:37:00,436407,436940,436374,436905,260.1960755
1552894680,2019-03-18 16:38:00,436926,437456,436848,437303,300.15512566
1552894740,2019-03-18 16:39:00,437303,437355,437177,437253,157.6773687
1552894800,2019-03-18 16:40:00,437250,437437,436994,437149,238.47592200000003
1552894860,2019-03-18 16:41:00,437149,437506,437006,437506,256.00106329
1552894920,2019-03-18 16:42:00,437593,437594,437349,437390,182.42941926
1552894980,2019-03-18 16:43:00,437365,437469,437300,437306,115.24646273
1552895040,2019-03-18 16:44:00,437316,437390,437170,437225,113.63778492
1552895100,2019-03-18 16:45:00,437225,437297,437200,437215,43.37714507
1552895160,2019-03-18 16:46:00,437215,437297,437019,437181,110.75822724
1552895220,2019-03-18 16:47:00,437184,437309,437103,437283,106.63954699
1552895280,2019-03-18 16:48:00,437283,437497,437273,437453,132.89851241
1552895340,2019-03-18 16:49:00,437453,437605,437368,437561,162.8740632
1552895400,2019-03-18 16:50:00,437555,437594,437385,437570,131.26386625
1552895460,2019-03-18 16:51:00,437570,437699,437567,437660,131.26597071
1552895520,2019-03-18 16:52:00,437660,437896,437503,437650,251.52130454
1552895580,2019-03-18 16:53:00,437679,437950,437617,437796,225.87528426
1552895640,2019-03-18 16:54:00,437794,437860,437606,437687,172.70160127
1552895700,2019-03-18 16:55:00,437687,437693,437530,437582,91.56559383
1552895760,2019-03-18 16:56:00,437580,437582,437463,437497,140.53585854
1552895820,2019-03-18 16:57:00,437488,437582,437478,437530,95.92326819
1552895880,2019-03-18 16:58:00,437530,437590,437500,437561,44.17344169
1552895940,2019-03-18 16:59:00,437555,438020,437555,437800,203.02454886
1552896000,2019-03-18 17:00:00,437800,438020,437770,437879,142.25816797
1552896060,2019-03-18 17:01:00,437866,437881,437627,437635,130.03829568
1552896120,2019-03-18 17:02:00,437638,437640,437420,437590,147.4493294
1552896180,2019-03-18 17:03:00,437590,437745,437500,437713,100.83685707
1552896240,2019-03-18 17:04:00,437719,437897,437674,437757,131.53959746
1552896300,2019-03-18 17:05:00,437757,437758,437492,437563,86.42407239
1552896360,2019-03-18 17:06:00,437561,437578,437443,437566,121.78807598
1552896420,2019-03-18 17:07:00,437559,437754,437525,437631,87.4967005
1552896480,2019-03-18 17:08:00,437626,437710,437537,437601,100.08953347
1552896540,2019-03-18 17:09:00,437601,437649,437535,437648,41.56849369
1552896600,2019-03-18 17:10:00,437649,437749,437635,437646,63.442309
1552896660,2019-03-18 17:11:00,437646,437714,437615,437703,53.97698831
1552896720,2019-03-18 17:12:00,437704,437800,437582,437670,120.96952720000002
1552896780,2019-03-18 17:13:00,437671,437722,437649,437687,48.0438398
1552896840,2019-03-18 17:14:00,437687,437687,437520,437554,65.52533612
1552896900,2019-03-18 17:15:00,437558,437578,437503,437519,63.97641823
1552896960,2019-03-18 17:16:00,437519,437749,437519,437686,64.17326106
1552897020,2019-03-18 17:17:00,437621,437789,437615,437706,102.21993947
1552897080,2019-03-18 17:18:00,437706,437771,437329,437398,113.89813985
1552897140,2019-03-18 17:19:00,437393,437509,437277,437292,127.87808139
1552897200,2019-03-18 17:20:00,437289,437302,437200,437262,97.98293157
1552897260,2019-03-18 17:21:00,437259,437696,437232,437445,139.62429617
1552897320,2019-03-18 17:22:00,437445,437465,437320,437382,79.22987781
1552897380,2019-03-18 17:23:00,437382,437403,437133,437201,120.20099007
1552897440,2019-03-18 17:24:00,437201,437240,437106,437185,141.18114762
1552897500,2019-03-18 17:25:00,437185,437447,437185,437411,83.27156001
1552897560,2019-03-18 17:26:00,437403,437422,437211,437317,93.33089059
1552897620,2019-03-18 17:27:00,437317,437341,437200,437228,56.51664299
1552897680,2019-03-18 17:28:00,437228,437250,437131,437141,61.67651643
1552897740,2019-03-18 17:29:00,437135,437212,437000,437000,92.08488528
1552897800,2019-03-18 17:30:00,437132,437434,436993,437434,164.4198021
1552897860,2019-03-18 17:31:00,437344,437900,437110,437676,292.60402157
1552897920,2019-03-18 17:32:00,437647,438200,437578,438100,238.47780125
1552897980,2019-03-18 17:33:00,438126,438750,438068,438585,429.02399756
1552898040,2019-03-18 17:34:00,438653,438653,438156,438325,274.73611688
1552898100,2019-03-18 17:35:00,438325,438828,438144,438375,328.55112431
1552898160,2019-03-18 17:36:00,438382,438547,438220,438507,151.39300315
1552898220,2019-03-18 17:37:00,438501,438611,438378,438561,184.5389813
1552898280,2019-03-18 17:38:00,438639,438750,438503,438571,152.36390029
1552898340,2019-03-18 17:39:00,438571,438690,438492,438639,169.77611583
1552898400,2019-03-18 17:40:00,438635,438797,438565,438733,196.83118319
1552898460,2019-03-18 17:41:00,438747,438930,438700,438706,140.76984144
1552898520,2019-03-18 17:42:00,438684,438900,438598,438609,145.13268697
1552898580,2019-03-18 17:43:00,438609,438709,438575,438648,132.12592345
1552898640,2019-03-18 17:44:00,438646,438678,438369,438503,211.93619185
1552898700,2019-03-18 17:45:00,438624,438666,438499,438569,90.47372123
1552898760,2019-03-18 17:46:00,438569,438594,438326,438400,111.05879298
1552898820,2019-03-18 17:47:00,438407,438524,438380,438463,95.34196246
1552898880,2019-03-18 17:48:00,438464,438589,438464,438528,57.23414782
1552898940,2019-03-18 17:49:00,438528,438570,438326,438359,95.11697973
1552899000,2019-03-18 17:50:00,438386,438417,438208,438337,157.49627858
1552899060,2019-03-18 17:51:00,438327,438391,438251,438251,76.38032007
1552899120,2019-03-18 17:52:00,438266,438343,438256,438325,46.70313443
1552899180,2019-03-18 17:53:00,438304,438329,438200,438329,117.80269498
1552899240,2019-03-18 17:54:00,438313,438504,438247,438443,143.37386224
1552899300,2019-03-18 17:55:00,438443,438507,438337,438392,102.96962622
1552899360,2019-03-18 17:56:00,438392,438419,438257,438281,69.74305818
1552899420,2019-03-18 17:57:00,438283,438336,438225,438290,49.99197294
1552899480,2019-03-18 17:58:00,438346,438659,438327,438582,160.75596467
1552899540,2019-03-18 17:59:00,438564,438700,438552,438600,77.66217072
1552899600,2019-03-18 18:00:00,438601,438617,438402,438497,76.66843927
1552899660,2019-03-18 18:01:00,438457,438692,438403,438604,122.52077569
1552899720,2019-03-18 18:02:00,438574,438695,438525,438672,121.06165949
1552899780,2019-03-18 18:03:00,438672,438700,438606,438655,55.93503354
1552899840,2019-03-18 18:04:00,438653,438755,438650,438716,66.47510678
1552899900,2019-03-18 18:05:00,438718,438748,438650,438705,110.16898452
